GEOID,TRACT,total_pop,poverty_pop,poverty_below,bachelors,foreign_born,median_age,pop_black,pop_white,pop_hispanic,pop_asian,total_hh,median_income,limited_english,english_only,median_home_value,housing_units,units_mortgage,occupied_units,vacant_units,renter_hh,owner_hh,family_hh,vacant_status,for_rent,for_sale,mortgage_under20k_over30pct,mortgage_20to35k_over30pct,mortgage_35to50k_over30pct,mortgage_50to75k_over30pct,mortgage_75kplus_over30pct,owner_costs_total,owner_under20k,owner_under20k_under20pct,owner_under20k_20to29pct,owner_under20k_over30pct,owner_20to35k,owner_20to35k_under20pct,owner_20to35k_20to29pct,owner_20to35k_over30pct,owner_35to50k,owner_35to50k_under20pct,owner_35to50k_20to29pct,owner_35to50k_over30pct,owner_50to75k,owner_50to75k_under20pct,owner_50to75k_20to29pct,owner_50to75k_over30pct,owner_75kplus,owner_75kplus_under20pct,owner_75kplus_20to29pct,owner_75kplus_over30pct,owner_zero_neg_income,owner_total,owner_15to24,owner_25to34,owner_35to44,owner_45to54,owner_55to59,owner_60to64,owner_65to74,owner_75to84,owner_85plus,area_sqmi,pop_density,geometry
42101001001,10.01,2717,2717,148,1064,161,60.8,26,2516,86,72,1641,123935,1641,1498,487600,1960,517,1641,319,647,994,563,319,112,31,11,159,113,23,0,994,16,0,0,16,168,9,0,159,48,0,0,48,87,0,29,58,675,472,143,60,0,994,0,0,134,24,76,120,284,264,92,0.09023849788315255,30109.100480796693,"list(list(c(-75.153694, -75.153184, -75.153104, -75.153498, -75.153174, -75.152337, -75.150767, -75.149186, -75.149513, -75.149793, -75.150037, -75.150339, -75.150755, -75.152334, -75.153916, -75.153694, 39.943218, 39.945536, 39.94591, 39.946477, 39.947962, 39.949421, 39.949223, 39.949032, 39.947512, 39.946235, 39.945144, 39.94373, 39.941818, 39.942015, 39.942205, 39.943218)))"
42101012201,122.01,2954,2954,669,824,878,36.2,1346,722,348,365,2052,39608,2052,1631,NA,2394,0,2052,342,2052,0,406,342,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1478624543606663,19978.026286474313,"list(list(c(-75.21403, -75.211854, -75.209771, -75.207784, -75.207504, -75.20338, -75.201293, -75.202057, -75.203194, -75.206376, -75.208252, -75.209385, -75.215355, -75.21403, 40.005079, 40.004986, 40.006983, 40.006302, 40.006469, 40.005165, 40.00597, 40.004729, 40.003393, 40.002918, 40.002621, 40.002429, 40.001244, 40.005079)))"
42101980903,9809.03,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06795809346323566,0,"list(list(c(-75.203047, -75.199344, -75.197924, -75.198817, -75.199503, -75.199855, -75.199649, -75.204223, -75.203047, 39.93496, 39.938366, 39.938063, 39.937009, 39.934508, 39.93266, 39.931912, 39.932852, 39.93496)))"
42101015200,152,5975,5975,1785,373,895,30,4948,305,386,351,2283,54416,2283,1942,142900,2731,422,2283,448,1500,783,1400,448,101,0,0,59,82,0,0,783,42,42,0,0,141,82,0,59,93,0,20,73,0,0,0,0,507,507,0,0,0,783,0,82,0,260,151,162,0,128,0,0.259212887917692,23050.551413544086,"list(list(c(-75.175803, -75.173682, -75.17226, -75.171744, -75.168894, -75.169234, -75.164184, -75.164517, -75.165511, -75.170557, -75.172161, -75.174771, -75.174991, -75.175344, -75.174694, -75.174044, -75.174665, -75.175803, 39.988812, 39.990167, 39.989982, 39.989924, 39.98955, 39.987959, 39.987311, 39.985759, 39.981244, 39.981901, 39.9821, 39.982444, 39.98246, 39.982517, 39.985506, 39.988507, 39.988427, 39.988812)))"
42101014500,145,2218,2078,434,99,195,38.2,1542,202,341,79,920,33550,920,800,243200,983,163,920,63,683,237,488,63,18,0,13,87,5,0,0,237,49,0,0,49,26,0,0,26,12,0,12,0,47,5,30,12,103,103,0,0,0,237,0,0,15,94,60,31,36,1,0,0.12396395581524364,17892.297687770755,"list(list(c(-75.150661, -75.149759, -75.14501, -75.145559, -75.146082, -75.150315, -75.151915, -75.150661, 39.979325, 39.97921, 39.978597, 39.975638, 39.972833, 39.973382, 39.973588, 39.979325)))"
42101016701,167.01,3501,3501,1031,242,175,35.3,3276,139,30,0,1490,38973,1490,1457,72500,1899,144,1490,409,681,809,902,409,18,0,0,0,30,59,33,809,74,0,0,74,271,128,120,23,75,53,0,22,191,191,0,0,165,165,0,0,33,809,0,0,15,248,53,142,177,144,30,0.09702309052629042,36084.19378324515,"list(list(c(-75.1635, -75.16294, -75.163749, -75.164094, -75.160946, -75.159918, -75.159366, -75.159721, -75.160044, -75.160365, -75.160695, -75.161032, -75.164184, -75.1635, 39.990401, 39.993043, 39.993966, 39.995169, 39.994737, 39.994591, 39.994525, 39.992971, 39.991473, 39.989991, 39.988495, 39.986907, 39.987311, 39.990401)))"
42101025400,254,3784,3733,419,511,171,47.7,3083,482,210,41,1889,70234,1889,1714,279200,2090,703,1889,201,696,1193,906,201,27,0,53,101,70,32,0,1193,109,0,0,109,99,48,32,19,109,66,0,43,135,34,77,24,741,531,131,79,0,1193,0,29,95,475,103,195,127,125,44,0.29890380097406943,12659.591439348309,"list(list(c(-75.181313, -75.176526, -75.175327, -75.170787, -75.168641, -75.172869, -75.174759, -75.175743, -75.179017, -75.180513, -75.183366, -75.181313, 40.061221, 40.065896, 40.065216, 40.0626, 40.061373, 40.057256, 40.057282, 40.054577, 40.05658, 40.057498, 40.05922, 40.061221)))"
42101002400,24,4707,4707,702,1402,474,36.1,293,3663,317,376,2543,98015,2543,1940,469600,2811,752,2543,268,1162,1381,1087,268,82,0,159,33,48,0,46,1381,182,0,28,154,110,0,15,95,18,0,0,18,69,0,30,39,956,692,244,20,46,1381,0,242,229,362,80,40,259,18,151,0.20650643667507898,22793.478381529,"list(list(c(-75.166816, -75.16636, -75.16092, -75.157848, -75.156317, -75.153286, -75.153589, -75.153774, -75.153861, -75.154194, -75.154454, -75.157578, -75.159517, -75.157351, -75.158669, -75.160199, -75.161678, -75.167083, -75.166816, 39.937869, 39.94003, 39.939367, 39.938982, 39.938569, 39.937736, 39.936377, 39.935516, 39.935126, 39.933649, 39.93242, 39.932837, 39.9331, 39.934897, 39.935226, 39.9356, 39.935849, 39.936742, 39.937869)))"
42101007300,73,3295,3295,356,708,134,32.7,2286,602,39,171,1457,61488,1457,1303,263300,1634,456,1457,177,691,766,729,177,66,0,91,131,55,11,0,766,68,11,27,30,127,0,26,101,111,34,43,34,119,42,14,63,341,215,126,0,0,766,0,151,77,234,124,39,79,45,17,0.14913353580035826,22094.292757941064,"list(list(c(-75.229449, -75.227419, -75.224946, -75.223315, -75.222369, -75.219002, -75.219138, -75.217136, -75.220175, -75.221545, -75.222753, -75.224129, -75.22498, -75.226805, -75.228686, -75.228342, -75.229449, 39.947779, 39.94777, 39.947744, 39.947925, 39.947135, 39.944283, 39.944186, 39.94374, 39.941602, 39.940652, 39.941654, 39.942836, 39.943534, 39.945083, 39.945913, 39.946167, 39.947779)))"
42101016600,166,2244,2229,785,147,341,30.1,1595,255,75,332,714,57432,714,547,83400,885,39,714,171,513,201,368,171,34,16,0,0,0,0,0,201,65,0,0,65,0,0,0,0,0,0,0,0,37,37,0,0,90,90,0,0,9,201,0,41,0,86,9,65,0,0,0,0.10182190013098473,22038.480887837446,"list(list(c(-75.155934, -75.155593, -75.15495, -75.154588, -75.152389, -75.152871, -75.151815, -75.151199, -75.150197, -75.150913, -75.154063, -75.156275, -75.155934, 39.987877, 39.989369, 39.992353, 39.993938, 39.993659, 39.990551, 39.988886, 39.987798, 39.985504, 39.985597, 39.986003, 39.986283, 39.987877)))"
42101021100,211,2581,2568,162,520,120,34.4,215,1823,282,121,1299,86845,1299,977,281100,1324,682,1299,25,396,903,684,25,0,0,62,218,0,10,0,903,34,0,0,34,207,13,0,194,53,6,39,8,77,13,54,10,532,483,38,11,0,903,181,117,122,182,69,100,105,22,5,0.21811461764513665,11833.227996663565,"list(list(c(-75.211308, -75.207715, -75.205569, -75.203407, -75.205616, -75.20323, -75.201854, -75.202985, -75.204057, -75.207595, -75.207501, -75.207732, -75.209437, -75.210588, -75.211308, 40.02997, 40.031573, 40.032514, 40.029561, 40.028661, 40.025839, 40.025293, 40.024602, 40.020213, 40.019536, 40.023328, 40.023783, 40.026929, 40.02903, 40.02997)))"
42101027000,270,2688,2624,200,574,234,31.3,2030,368,85,156,994,91882,994,737,313700,1040,514,994,46,351,643,590,46,0,0,38,73,17,0,0,643,24,0,0,24,33,9,6,18,78,23,4,51,48,0,14,34,460,234,212,14,0,643,12,84,83,200,53,33,124,31,23,0.24814813661801005,10832.239309287284,"list(list(c(-75.137767, -75.130783, -75.127143, -75.127488, -75.128495, -75.131283, -75.132121, -75.134724, -75.13566, -75.137529, -75.139107, -75.137767, 40.053112, 40.052206, 40.051748, 40.050217, 40.045626, 40.045984, 40.046018, 40.046134, 40.046174, 40.046805, 40.047011, 40.053112)))"
42101031300,313,7227,7227,1405,328,3016,34.2,1872,2322,1744,1410,2307,66521,2307,774,177200,2480,410,2307,173,1409,898,1893,173,94,79,20,50,120,0,0,898,75,32,19,24,48,15,24,9,57,40,0,17,200,134,54,12,518,466,52,0,0,898,0,98,66,331,87,120,106,90,0,0.2646537358807148,27307.3794932461,"list(list(c(-75.076652, -75.075452, -75.073836, -75.072645, -75.070634, -75.068864, -75.067663, -75.06558, -75.061544, -75.063057, -75.064433, -75.07016, -75.07355, -75.075336, -75.077394, -75.076652, 40.040257, 40.041477, 40.043174, 40.044394, 40.043272, 40.042292, 40.041634, 40.040442, 40.038213, 40.03714, 40.036738, 40.035425, 40.037298, 40.038281, 40.039464, 40.040257)))"
42101000801,8.01,1735,1714,92,457,133,31.3,33,1301,62,161,1001,126726,1001,916,724700,1096,218,1001,95,677,324,433,95,0,0,0,38,10,0,8,324,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,20,292,164,44,84,8,324,8,64,64,45,96,10,29,8,0,0.0432196944332918,40143.73592293477,"list(list(c(-75.181663, -75.178479, -75.177323, -75.177843, -75.178994, -75.180021, -75.181134, -75.183288, -75.181663, 39.951509, 39.951104, 39.950964, 39.94861, 39.94875, 39.948872, 39.949008, 39.949512, 39.951509)))"
42101000702,7.02,2248,2248,154,789,687,30,23,1112,213,740,1493,79926,1493,785,250600,1691,70,1493,198,1235,258,290,198,74,14,0,0,33,0,0,258,44,25,8,11,0,0,0,0,39,13,26,0,74,60,0,14,101,82,19,0,0,258,0,15,35,0,19,26,143,20,0,0.04375087885214375,51381.82498223919,"list(list(c(-75.180909, -75.176191, -75.175407, -75.173489, -75.173813, -75.175738, -75.176519, -75.177323, -75.178479, -75.181663, -75.180909, 39.952982, 39.952387, 39.952291, 39.952052, 39.950531, 39.950769, 39.95087, 39.950964, 39.951104, 39.951509, 39.952982)))"
42101017400,174,2456,2407,878,120,84,32,2087,75,200,13,1035,32948,1035,937,83800,1154,244,1035,119,501,534,690,119,17,0,39,19,34,9,0,534,34,0,0,34,131,47,0,84,113,102,11,0,61,22,39,0,104,104,0,0,91,534,0,15,0,83,154,80,88,70,44,0.1365353191315292,17988.01962468078,"list(list(c(-75.153782, -75.15002, -75.147717, -75.147404, -75.146731, -75.14708, -75.147461, -75.147887, -75.149238, -75.150813, -75.152389, -75.154588, -75.153782, 39.997718, 39.999096, 39.999974, 39.99924, 39.997627, 39.996143, 39.994656, 39.993078, 39.993253, 39.99346, 39.993659, 39.993938, 39.997718)))"
42101000102,1.02,2897,2869,194,1185,217,31.9,117,2565,104,116,1960,94974,1960,1760,508100,2130,524,1960,170,1252,708,388,170,118,52,91,72,20,0,0,708,18,0,0,18,13,0,0,13,25,0,15,10,63,0,63,0,589,405,103,81,0,708,0,153,177,104,104,17,86,67,0,0.17039196652250296,17001.97526400052,"list(list(c(-75.151323, -75.151102, -75.150881, -75.148877, -75.148539, -75.144255, -75.142177, -75.141586, -75.141612, -75.141469, -75.143303, -75.14523, -75.146806, -75.148472, -75.151539, -75.151323, 39.956527, 39.957139, 39.957421, 39.957664, 39.957637, 39.956784, 39.956184, 39.955754, 39.954246, 39.951698, 39.951935, 39.952175, 39.952369, 39.952578, 39.952948, 39.956527)))"
42101002500,25,4349,4337,808,1036,508,36.4,836,2608,184,535,2017,83576,2017,1628,519200,2111,797,2017,94,853,1164,1165,94,32,18,58,119,81,21,27,1164,101,0,0,101,88,10,9,69,32,0,12,20,96,18,18,60,820,616,162,42,27,1164,64,180,393,107,104,39,151,89,37,0.1531684935035851,28393.56776658645,"list(list(c(-75.154194, -75.153861, -75.153774, -75.153589, -75.153286, -75.151759, -75.150229, -75.148694, -75.146808, -75.144888, -75.145392, -75.14617, -75.149728, -75.151309, -75.152893, -75.154454, -75.154194, 39.933649, 39.935126, 39.935516, 39.936377, 39.937736, 39.937331, 39.936921, 39.936486, 39.935982, 39.935465, 39.933378, 39.931321, 39.931793, 39.932007, 39.932208, 39.93242, 39.933649)))"
42101003002,30.02,3171,3171,853,613,297,33.3,1210,1156,453,346,1541,74213,1541,1210,364900,1832,569,1541,291,701,840,658,291,69,23,68,33,46,0,18,840,92,0,10,82,121,30,91,0,59,36,4,19,115,47,51,17,435,300,125,10,18,840,0,146,280,188,0,40,82,70,34,0.08749928672850274,36240.29541908314,"list(list(c(-75.174495, -75.17397, -75.172389, -75.17034, -75.16764, -75.16815, -75.168423, -75.171065, -75.17319, -75.174764, -75.174495, 39.932523, 39.934974, 39.934765, 39.934498, 39.93415, 39.931701, 39.930465, 39.930827, 39.931104, 39.931307, 39.932523)))"
42101003600,36,6915,6756,1873,483,841,34.6,4196,1194,250,1232,2541,40271,2541,2074,190800,2772,732,2541,231,1225,1316,1591,231,123,0,14,43,96,14,0,1316,162,20,31,111,138,61,64,13,234,82,14,138,377,257,106,14,405,374,14,17,0,1316,0,248,259,71,338,194,76,71,59,0.3695290030779837,18713.010189732497,"list(list(c(-75.199855, -75.199503, -75.197537, -75.194408, -75.192826, -75.193353, -75.192322, -75.191783, -75.190222, -75.188636, -75.18524, -75.186029, -75.186937, -75.189653, -75.190392, -75.192494, -75.195045, -75.193615, -75.193097, -75.194439, -75.199649, -75.199855, 39.93266, 39.934508, 39.934232, 39.933822, 39.933628, 39.931185, 39.931054, 39.930982, 39.930779, 39.930583, 39.930146, 39.926481, 39.922318, 39.921807, 39.921664, 39.921266, 39.921011, 39.922341, 39.924969, 39.92661, 39.931912, 
39.93266)))"
42101004202,42.02,5522,5323,1189,555,949,40.3,234,3890,1049,863,2037,68419,2037,1383,233200,2189,722,2037,152,557,1480,1320,152,0,36,73,44,111,6,0,1480,66,42,0,24,186,40,25,121,201,133,28,40,308,215,76,17,681,564,37,80,38,1480,0,77,252,234,139,113,384,104,177,0.17369100787735042,31792.089109755678,"list(list(c(-75.156139, -75.155865, -75.155597, -75.150461, -75.148079, -75.146538, -75.147091, -75.147357, -75.148124, -75.156708, -75.156139, 39.917515, 39.918755, 39.920013, 39.919345, 39.919035, 39.91884, 39.916341, 39.91509, 39.913772, 39.914869, 39.917515)))"
42101006000,60,6440,6288,1413,453,1432,36,4798,579,391,237,2489,46446,2489,1910,153100,2710,905,2489,221,1084,1405,1595,221,173,0,183,196,67,16,0,1405,293,0,0,293,149,22,46,81,170,74,83,13,242,107,73,62,551,476,75,0,0,1405,9,89,251,328,325,81,191,115,16,0.4122678562381044,15620.9122359532,"list(list(c(-75.244935, -75.243278, -75.241088, -75.239511, -75.236026, -75.23463, -75.23374, -75.231662, -75.230507, -75.23185, -75.235285, -75.238197, -75.240147, -75.240331, -75.240576, -75.241558, -75.242832, -75.24338, -75.244935, 39.91545, 39.916346, 39.917868, 39.918979, 39.916036, 39.914848, 39.914073, 39.912252, 39.911203, 39.910208, 39.906555, 39.904708, 39.904151, 39.904113, 39.904062, 39.907257, 39.911272, 39.913488, 39.91545)))"
42101007000,70,3521,3521,507,172,287,36.2,3084,48,158,0,1544,38158,1544,1353,85900,1733,112,1544,189,813,731,803,189,0,0,24,10,95,30,53,731,167,44,37,86,181,87,75,19,134,90,34,10,127,93,34,0,69,69,0,0,53,731,21,49,40,128,59,133,210,91,0,0.18107527195489373,19444.952157117783,"list(list(c(-75.225887, -75.225358, -75.224388, -75.223012, -75.222098, -75.220278, -75.218874, -75.217614, -75.215682, -75.217058, -75.221287, -75.222696, -75.223302, -75.224592, -75.227252, -75.225887, 39.935625, 39.936, 39.936676, 39.937643, 39.938279, 39.939572, 39.938393, 39.93733, 39.935691, 39.934733, 39.931789, 39.930808, 39.931315, 39.93241, 39.934661, 39.935625)))"
42101008101,81.01,3119,3119,1022,251,130,34.8,2805,286,41,0,980,48803,980,868,116700,1263,286,980,283,407,573,832,283,0,0,0,40,43,10,0,573,119,0,15,104,83,33,40,10,136,19,0,117,76,43,33,0,159,149,10,0,0,573,0,27,99,122,52,145,57,30,41,0.09385655161090072,33231.56398213284,"list(list(c(-75.239641, -75.239232, -75.239118, -75.235165, -75.230959, -75.231289, -75.233604, -75.235822, -75.240052, -75.239641, 39.947932, 39.949923, 39.950446, 39.949953, 39.949438, 39.94782, 39.947351, 39.946835, 39.945917, 39.947932)))"
42101008500,85,6515,6515,1957,701,625,37.7,5436,660,75,120,3067,45397,3067,2618,162500,3695,612,3067,628,1886,1181,1315,628,183,0,0,92,65,42,0,1181,214,0,0,214,127,0,36,91,145,119,0,26,269,133,136,0,426,392,34,0,0,1181,11,167,110,117,0,239,323,125,89,0.23990126619104388,27157.005477460967,"list(list(c(-75.231937, -75.231557, -75.231277, -75.230801, -75.228645, -75.227443, -75.224868, -75.22092, -75.221397, -75.221798, -75.222279, -75.226224, -75.229999, -75.232153, -75.231937, 39.955319, 39.957102, 39.958448, 39.960722, 39.960463, 39.960311, 39.960005, 39.959505, 39.957227, 39.955319, 39.95304, 39.953528, 39.953996, 39.954262, 39.955319)))"
42101009400,94,3864,3863,1387,96,136,32.1,3570,43,40,0,1765,26338,1765,1680,94800,2118,220,1765,353,1208,557,955,353,91,27,25,23,98,34,35,557,119,23,0,96,79,54,0,25,121,59,9,53,82,45,37,0,102,94,8,0,54,557,16,96,24,0,130,85,95,95,16,0.14145157728917926,27316.768565263556,"list(list(c(-75.236587, -75.236481, -75.236162, -75.235842, -75.233904, -75.23189, -75.22992, -75.227679, -75.228645, -75.230801, -75.232857, -75.234869, -75.236808, -75.236587, 39.962519, 39.963047, 39.964565, 39.966085, 39.965846, 39.965593, 39.965352, 39.965072, 39.960463, 39.960722, 39.960976, 39.961231, 39.961471, 39.962519)))"
42101009801,98.01,2563,2563,387,226,383,33.9,2210,169,24,76,1056,71029,1056,846,172400,1113,532,1056,57,410,646,651,57,11,3,40,62,18,0,0,646,72,0,5,67,110,8,14,88,52,0,0,52,117,32,61,24,284,247,16,21,11,646,0,13,148,194,90,87,97,17,0,0.11305074075842939,22671.235790278493,"list(list(c(-75.269257, -75.267973, -75.265918, -75.261996, -75.263054, -75.264257, -75.265558, -75.267588, -75.271309, -75.269257, 39.980186, 39.980757, 39.979251, 39.977598, 39.975749, 39.974419, 39.975641, 39.974662, 39.979275, 39.980186)))"
42101010200,102,3427,3405,1219,152,195,30.4,3251,157,213,0,1473,29375,1473,1370,80200,1737,238,1473,264,940,533,839,264,93,0,30,36,15,0,40,533,87,6,0,81,63,32,7,24,15,0,3,12,140,71,23,46,188,188,0,0,40,533,0,51,63,115,33,123,61,70,17,0.13917870467761775,24623.019792704814,"list(list(c(-75.235356, -75.235697, -75.234203, -75.232573, -75.231617, -75.228735, -75.228248, -75.228149, -75.22786, -75.227679, -75.22992, -75.23189, -75.233904, -75.235842, -75.235356, 39.968509, 39.970336, 39.9705, 39.970683, 39.970789, 39.971107, 39.968409, 39.967843, 39.966191, 39.965072, 39.965352, 39.965593, 39.965846, 39.966085, 39.968509)))"
42101010700,107,3255,3247,1026,187,68,32.3,2696,260,78,0,1150,37917,1150,1072,120100,1631,151,1150,481,717,433,554,481,63,32,0,76,30,14,0,433,222,19,15,188,49,32,0,17,30,0,0,30,19,19,0,0,113,106,7,0,0,433,0,17,104,51,11,110,83,25,32,0.17741333579179383,18346.98606772129,"list(list(c(-75.212148, -75.208646, -75.205979, -75.203722, -75.203258, -75.20264, -75.202342, -75.208344, -75.211189, -75.211334, -75.211516, -75.212148, 39.973012, 39.972158, 39.971429, 39.970929, 39.968447, 39.965169, 39.963137, 39.966876, 39.968634, 39.968726, 39.969654, 39.973012)))"
42101011200,112,5307,5237,2289,205,125,27.8,5065,49,109,0,1889,28393,1889,1799,119600,2504,482,1889,615,942,947,1282,615,45,46,28,139,27,44,15,947,249,0,94,155,153,63,32,58,137,8,0,129,129,107,22,0,235,235,0,0,44,947,0,63,49,171,59,130,329,126,20,0.19404509060436922,27349.31341715947,"list(list(c(-75.23857, -75.236087, -75.233691, -75.231783, -75.229855, -75.229266, -75.229026, -75.228735, -75.231617, -75.232573, -75.234203, -75.235697, -75.237455, -75.237983, -75.23857, 39.976101, 39.97638, 39.976642, 39.976852, 39.977069, 39.973926, 39.972644, 39.971107, 39.970789, 39.970683, 39.9705, 39.970336, 39.970141, 39.972957, 39.976101)))"
42101011400,114,6843,6801,2094,444,418,35.9,6440,309,69,5,3250,40497,3250,3000,201800,3546,966,3250,296,1601,1649,1519,296,114,0,144,139,42,0,35,1649,290,15,33,242,235,24,58,153,63,27,36,0,377,131,194,52,599,477,87,35,85,1649,0,29,271,431,86,309,290,142,91,0.3773181845074493,18135.88711324063,"list(list(c(-75.251063, -75.248346, -75.248991, -75.24819, -75.247832, -75.245478, -75.244491, -75.240153, -75.23724, -75.239042, -75.239335, -75.239467, -75.239124, -75.238891, -75.23857, -75.241013, -75.24358, -75.24554, -75.247494, -75.247797, -75.248628, -75.248944, -75.251063, 39.981601, 39.982968, 39.985109, 39.985469, 39.985522, 39.986619, 39.985667, 39.985213, 39.98484, 39.98195, 39.981447, 39.980914, 39.979069, 39.977818, 39.976101, 39.975833, 39.975546, 39.97533, 39.975113, 39.975079, 39.978707, 
39.979106, 39.981601)))"
42101011800,118,5048,5048,1718,685,356,40.9,4826,27,13,83,2094,41649,2094,1855,185400,2431,1206,2094,337,297,1797,1408,337,102,0,20,522,152,96,10,1797,422,0,0,422,370,22,25,323,164,115,0,49,186,71,83,32,576,513,9,54,79,1797,0,203,218,264,6,161,639,272,34,0.35502114323052425,14218.871456684497,"list(list(c(-75.245478, -75.239838, -75.238361, -75.237785, -75.236255, -75.233713, -75.233672, -75.233528, -75.232932, -75.23267, -75.232136, -75.231866, -75.230791, -75.2301, -75.228792, -75.228471, -75.2263, -75.226451, -75.226765, -75.230171, -75.234068, -75.235689, -75.239042, -75.23724, -75.240153, -75.244491, -75.245478, 39.986619, 39.989287, 39.990486, 39.990669, 39.990971, 39.992176, 39.991882, 39.990653, 39.988934, 39.988155, 39.986635, 39.985877, 39.982516, 39.981556, 39.980705, 39.97896, 
39.977951, 39.977717, 39.977211, 39.978794, 39.980402, 39.980803, 39.98195, 39.98484, 39.985213, 39.985667, 39.986619)))"
42101012100,121,3052,2662,450,434,249,49,2223,609,69,51,1596,51555,1596,1410,243700,1721,215,1596,125,1198,398,574,125,48,0,24,15,41,9,0,398,9,0,0,9,6,0,0,6,23,9,14,0,125,61,15,49,235,211,24,0,0,398,0,17,97,49,28,65,56,76,10,0.34468964233139276,8854.34206655312,"list(list(c(-75.226402, -75.220665, -75.219551, -75.21828, -75.217994, -75.220317, -75.225109, -75.225891, -75.225699, -75.225662, -75.225794, -75.227462, -75.226402, 40.001255, 40.003944, 39.999839, 39.995318, 39.994223, 39.990286, 39.987582, 39.988131, 39.989626, 39.991469, 39.996924, 40.000746, 40.001255)))"
42101013402,134.02,2929,2929,403,986,175,32.6,165,2280,400,109,1901,89669,1901,1601,601900,2142,348,1901,241,1387,514,499,241,0,65,15,25,0,0,0,514,0,0,0,0,53,0,28,25,0,0,0,0,45,45,0,0,416,297,49,70,0,514,0,82,33,90,0,37,152,120,0,0.09198201419402553,31843.181796623954,"list(list(c(-75.17256, -75.172108, -75.171344, -75.170177, -75.168569, -75.165349, -75.165813, -75.166227, -75.167806, -75.169378, -75.170958, -75.172848, -75.17256, 39.965219, 39.967284, 39.967275, 39.96725, 39.967226, 39.967149, 39.965075, 39.963112, 39.963306, 39.963498, 39.963692, 39.963923, 39.965219)))"
42101013800,138,2077,2077,192,288,96,30.9,1292,561,121,66,930,68864,930,798,265000,1160,208,930,230,573,357,465,230,26,33,13,0,29,0,0,357,52,7,18,27,46,41,0,5,13,0,13,0,88,35,26,27,158,157,1,0,0,357,16,69,61,21,19,88,10,66,7,0.13603564843374702,15268.056747724875,"list(list(c(-75.179779, -75.179172, -75.177585, -75.175989, -75.174393, -75.173126, -75.173414, -75.173785, -75.177852, -75.177862, -75.178108, -75.180729, -75.179779, 39.977188, 39.979988, 39.979774, 39.979572, 39.97938, 39.97775, 39.976363, 39.974677, 39.974247, 39.97248, 39.972509, 39.972841, 39.977188)))"
