GEOID,geometry
42101028901,"list(list(c(-75.120136, -75.117959, -75.116106, -75.116243, -75.114099, -75.112217, -75.113951, -75.108678, -75.109024, -75.11136, -75.111811, -75.112161, -75.11782, -75.119439, -75.117475, -75.11751, -75.12073, -75.120136, 40.022627, 40.022349, 40.022109, 40.020558, 40.020291, 40.020056, 40.018603, 40.017942, 40.016286, 40.015867, 40.013662, 40.012085, 40.012812, 40.013026, 40.015783, 40.019054, 40.019469, 40.022627)))"
42101012203,"list(list(c(-75.213533, -75.213745, -75.208221, -75.206157, -75.203156, -75.207504, -75.207784, -75.209771, -75.211854, -75.21403, -75.213533, 40.006646, 40.00716, 40.009947, 40.009105, 40.008256, 40.006469, 40.006302, 40.006983, 40.004986, 40.005079, 40.006646)))"
42101009500,"list(list(c(-75.24011, -75.239479, -75.239132, -75.237455, -75.235697, -75.235356, -75.235842, -75.236162, -75.236481, -75.236587, -75.236808, -75.238785, -75.240762, -75.24011, 39.965055, 39.968097, 39.969849, 39.970141, 39.970336, 39.968509, 39.966085, 39.964565, 39.963047, 39.962519, 39.961471, 39.961715, 39.96196, 39.965055)))"
42101004103,"list(list(c(-75.163412, -75.160275, -75.155597, -75.155865, -75.156139, -75.159276, -75.160826, -75.161362, -75.163956, -75.163412, 39.921015, 39.920611, 39.920013, 39.918755, 39.917515, 39.917914, 39.918116, 39.918177, 39.918518, 39.921015)))"
42101014201,"list(list(c(-75.146543, -75.145018, -75.143095, -75.141518, -75.140665, -75.139578, -75.139567, -75.140706, -75.142528, -75.144002, -75.147146, -75.146543, 39.97038, 39.970191, 39.969954, 39.969758, 39.969652, 39.969515, 39.969391, 39.964138, 39.964985, 39.96567, 39.967126, 39.97038)))"
42101036303,"list(list(c(-74.983393, -74.97896, -74.970286, -74.969758, -74.966621, -74.96408, -74.963129, -74.96345, -74.965194, -74.963491, -74.961156, -74.960807, -74.96163, -74.969152, -74.970828, -74.971016, -74.972898, -74.97577, -74.976783, -74.977757, -74.9781, -74.981997, -74.983393, 40.103684, 40.106169, 40.113065, 40.115927, 40.117932, 40.117766, 40.114978, 40.110013, 40.107777, 40.10674, 40.103446, 40.101572, 40.097804, 40.097214, 40.096674, 40.096392, 40.096859, 40.096412, 40.095969, 40.098433, 40.099212, 
40.102454, 40.103684)))"
42101005500,"list(list(c(-75.255597, -75.251288, -75.253492, -75.2525, -75.250319, -75.249929, -75.251498, -75.2472, -75.24694, -75.247341, -75.246856, -75.246308, -75.244935, -75.24338, -75.242832, -75.241558, -75.240576, -75.244985, -75.247308, -75.249109, -75.252349, -75.253285, -75.255093, -75.255597, 39.899596, 39.904403, 39.905585, 39.906614, 39.907626, 39.909352, 39.910051, 39.913578, 39.916871, 39.918541, 39.918759, 39.917176, 39.91545, 39.913488, 39.911272, 39.907257, 39.904062, 39.903178, 39.902282, 
39.901113, 39.897618, 39.898094, 39.898756, 39.899596)))"
42101009000,"list(list(c(-75.194297, -75.186742, -75.186668, -75.186675, -75.186286, -75.18449, -75.186574, -75.187064, -75.191464, -75.194152, -75.193574, -75.193789, -75.194015, -75.194297, 39.962607, 39.963445, 39.963081, 39.960685, 39.957641, 39.956914, 39.956251, 39.955295, 39.955843, 39.95618, 39.958689, 39.959881, 39.961124, 39.962607)))"
42101014300,"list(list(c(-75.134428, -75.130452, -75.123489, -75.121045, -75.120235, -75.119617, -75.122097, -75.121801, -75.121476, -75.121241, -75.1189526411892, -75.11922, -75.1238629772435, -75.1254163616611, -75.128697, -75.134223, -75.134417, -75.134428, 39.968791, 39.970189, 39.972651, 39.973372, 39.97332, 39.97295, 39.970632, 39.969656, 39.969251, 39.968659, 39.9655219718961, 39.965412, 39.9628191685523, 39.9619516941373, 39.966977, 39.964477, 39.966723, 39.968791)))"
42101032900,"list(list(c(-75.033427, -75.03134, -75.028257, -75.02562, -75.021752, -75.020499, -75.022122, -75.021806, -75.021906, -75.021725, -75.028413, -75.029706, -75.02798, -75.030793, -75.030905, -75.032295, -75.033427, 40.039473, 40.040236, 40.041363, 40.042322, 40.043668, 40.043542, 40.038058, 40.037024, 40.03451, 40.033923, 40.029758, 40.030947, 40.031894, 40.03519, 40.035358, 40.037622, 40.039473)))"
42101036501,"list(list(c(-75.024891, -75.020571, -75.015066, -75.009117, -75.005946, -75.003255, -75.005095, -75.00527, -75.010453, -75.015384, -75.021931, -75.024891, 40.129216, 40.132274, 40.137992, 40.134355, 40.132524, 40.131012, 40.128198, 40.12605, 40.120681, 40.123599, 40.127467, 40.129216)))"
42101010800,"list(list(c(-75.203722, -75.201219, -75.192308, -75.192139, -75.19531, -75.194727, -75.194297, -75.197197, -75.199436, -75.202235, -75.20236, -75.202342, -75.20264, -75.203258, -75.203722, 39.970929, 39.970214, 39.967724, 39.966888, 39.968045, 39.964903, 39.962607, 39.962287, 39.962042, 39.961643, 39.962859, 39.963137, 39.965169, 39.968447, 39.970929)))"
42101015700,"list(list(c(-75.138768, -75.138137, -75.137443, -75.132881, -75.13319, -75.131777, -75.130448, -75.131811, -75.13267, -75.133374, -75.138434, -75.139715, -75.138768, 39.979323, 39.982312, 39.982223, 39.981631, 39.980134, 39.979364, 39.978589, 39.976804, 39.975304, 39.97409, 39.97474, 39.974897, 39.979323)))"
42101018001,"list(list(c(-75.116075, -75.115605, -75.115251, -75.11345, -75.111221, -75.109463, -75.108828, -75.109756, -75.110525, -75.108971, -75.113227, -75.114768, -75.117355, -75.116075, 39.982938, 39.983551, 39.983157, 39.984105, 39.985268, 39.98254, 39.981673, 39.981194, 39.980787, 39.979021, 39.976803, 39.978568, 39.981481, 39.982938)))"
42101026200,"list(list(c(-75.173459, -75.172207, -75.170657, -75.16899, -75.166725, -75.165348, -75.164106, -75.162495, -75.163822, -75.166072, -75.168099, -75.165714, -75.168641, -75.170787, -75.175327, -75.173459, 40.067054, 40.068288, 40.069832, 40.071473, 40.070165, 40.069372, 40.068662, 40.067732, 40.066357, 40.067194, 40.065219, 40.06439, 40.061373, 40.0626, 40.065216, 40.067054)))"
42101028200,"list(list(c(-75.146705, -75.146575, -75.145554, -75.144571, -75.139212, -75.135257, -75.134472, -75.134818, -75.135042, -75.135212, -75.13506, -75.135802, -75.136757, -75.139304, -75.141668, -75.142304, -75.144284, -75.14685, -75.146705, 40.030127, 40.030637, 40.035262, 40.039836, 40.039146, 40.03864, 40.038514, 40.036987, 40.033284, 40.030472, 40.02915, 40.029254, 40.030964, 40.031288, 40.0316, 40.031676, 40.030814, 40.029481, 40.030127)))"
42101034400,"list(list(c(-75.069456, -75.058342, -75.054321, -75.05401, -75.053057, -75.050974, -75.049676, -75.047115, -75.046737, -75.047299, -75.047567, -75.045685, -75.041488, -75.047286, -75.051031, -75.052737, -75.055208, -75.057065, -75.055807, -75.057068, -75.058343, -75.063708, -75.064096, -75.066135, -75.066356, -75.069456, 40.094411, 40.105892, 40.108692, 40.108143, 40.10618, 40.103122, 40.102037, 40.098377, 40.09524, 40.092762, 40.09192, 40.089021, 40.087338, 40.082932, 40.080086, 40.079427, 40.081189, 
40.086823, 40.088095, 40.089697, 40.090153, 40.090568, 40.090677, 40.092421, 40.092925, 40.094411)))"
42101035601,"list(list(c(-75.047299, -75.046737, -75.047115, -75.042613, -75.039857, -75.032998, -75.030235, -75.028883, -75.027635, -75.023927, -75.027032, -75.030725, -75.041488, -75.045685, -75.047567, -75.047299, 40.092762, 40.09524, 40.098377, 40.100504, 40.101835, 40.10511, 40.103387, 40.102543, 40.101765, 40.100702, 40.09834, 40.09553, 40.087338, 40.089021, 40.09192, 40.092762)))"
42101014800,"list(list(c(-75.172503, -75.172161, -75.170557, -75.165511, -75.165849, -75.16616, -75.170287, -75.171213, -75.172799, -75.172503, 39.980592, 39.9821, 39.981901, 39.981244, 39.979714, 39.978308, 39.978845, 39.978952, 39.97916, 39.980592)))"
42101008301,"list(list(c(-75.250883, -75.248546, -75.247688, -75.246753, -75.242735, -75.243371, -75.243608, -75.243975, -75.244084, -75.24441, -75.244719, -75.250816, -75.249006, -75.249499, -75.250883, 39.959024, 39.960269, 39.962817, 39.962705, 39.962202, 39.959166, 39.95802, 39.95626, 39.955743, 39.954226, 39.952676, 39.953475, 39.956907, 39.957189, 39.959024)))"
42101024700,"list(list(c(-75.172027, -75.170855, -75.169492, -75.167207, -75.16483, -75.163175, -75.161656, -75.158132, -75.158217, -75.158306, -75.158341, -75.158675, -75.162077, -75.162752, -75.164809, -75.170377, -75.171368, -75.17206, -75.172027, 40.039141, 40.040445, 40.044531, 40.043149, 40.045468, 40.047076, 40.048559, 40.046418, 40.045076, 40.042861, 40.042021, 40.041691, 40.038163, 40.037499, 40.036452, 40.036921, 40.037315, 40.038118, 40.039141)))"
42101033300,"list(list(c(-75.051496, -75.050817, -75.048291, -75.047003, -75.04586, -75.044507, -75.04206, -75.041738, -75.03908, -75.038658, -75.039449, -75.042279, -75.045149, -75.04796, -75.051057, -75.050943, -75.051496, 40.050459, 40.052907, 40.055538, 40.056818, 40.057963, 40.059365, 40.064722, 40.064658, 40.061669, 40.056708, 40.055286, 40.049992, 40.048854, 40.048016, 40.049022, 40.050215, 40.050459)))"
42101020600,"list(list(c(-75.191105, -75.190007, -75.182456, -75.181668, -75.178141, -75.176861, -75.174963, -75.173246, -75.172342, -75.174037, -75.175669, -75.178229, -75.182239, -75.188382, -75.190034, -75.192405, -75.191105, 40.021663, 40.022524, 40.025343, 40.025657, 40.022595, 40.021501, 40.019891, 40.018411, 40.017604, 40.016962, 40.016051, 40.014435, 40.011676, 40.016986, 40.018727, 40.020495, 40.021663)))"
42101019900,"list(list(c(-75.148277, -75.147603, -75.143346, -75.142772, -75.140472, -75.139652, -75.136858, -75.137529, -75.137669, -75.139876, -75.147717, -75.148148, -75.148817, -75.148277, 40.005697, 40.008779, 40.008227, 40.008153, 40.007878, 40.007755, 40.007394, 40.004304, 40.003645, 40.002845, 39.999974, 40.000987, 40.002698, 40.005697)))"
42101017201,"list(list(c(-75.171997, -75.17042, -75.170087, -75.169754, -75.169093, -75.168943, -75.165896, -75.166562, -75.167215, -75.167568, -75.170767, -75.172355, -75.171997, 39.997826, 39.997618, 39.999116, 40.000622, 40.003671, 40.00366, 40.003269, 40.000199, 39.997197, 39.995621, 39.996036, 39.99624, 39.997826)))"
42101013200,"list(list(c(-75.160957, -75.160804, -75.160678, -75.160395, -75.159702, -75.154549, -75.153018, -75.153739, -75.154013, -75.154312, -75.161188, -75.160957, 39.964469, 39.965159, 39.96577, 39.967064, 39.970202, 39.968931, 39.968549, 39.965261, 39.963976, 39.962614, 39.963422, 39.964469)))"
42101032100,"list(list(c(-75.065113, -75.06113, -75.057513, -75.055687, -75.053922, -75.052816, -75.056898, -75.059285, -75.061339, -75.061413, -75.062519, -75.063385, -75.065113, 40.017511, 40.019725, 40.021597, 40.019504, 40.017488, 40.016119, 40.014204, 40.013387, 40.012764, 40.013284, 40.014542, 40.01552, 40.017511)))"
42101018802,"list(list(c(-75.106442, -75.104197, -75.100973, -75.100085, -75.097949, -75.100367, -75.102674, -75.104043, -75.104335, -75.106442, 40.000322, 40.001525, 40.001086, 40.000977, 39.998496, 39.997206, 39.996008, 39.997555, 39.997884, 40.000322)))"
42101036901,"list(list(c(-75.207838, -75.20506, -75.205373, -75.207046, -75.205656, -75.205167, -75.200967, -75.199545, -75.199519, -75.195577, -75.195322, -75.192587, -75.191689, -75.187231, -75.188299, -75.191495, -75.193872, -75.195234, -75.196871, -75.20037, -75.203156, -75.204577, -75.205185, -75.207099, -75.207838, 39.941286, 39.943624, 39.945058, 39.946754, 39.948053, 39.948522, 39.949862, 39.949211, 39.95022, 39.949728, 39.950781, 39.950446, 39.95032, 39.947176, 39.946409, 39.943153, 39.9421, 39.942217, 
39.94273, 39.943991, 39.943591, 39.942549, 39.941116, 39.941281, 39.941286)))"
42101007101,"list(list(c(-75.228358, -75.227831, -75.226854, -75.22548, -75.224113, -75.222753, -75.221545, -75.220278, -75.222098, -75.223012, -75.224388, -75.225358, -75.225887, -75.227252, -75.229726, -75.228358, 39.9377, 39.938077, 39.938767, 39.939725, 39.940691, 39.941654, 39.940652, 39.939572, 39.938279, 39.937643, 39.936676, 39.936, 39.935625, 39.934661, 39.936743, 39.9377)))"
42101024800,"list(list(c(-75.171755, -75.170884, -75.167701, -75.164529, -75.161656, -75.163175, -75.16483, -75.167207, -75.169492, -75.170725, -75.171536, -75.171755, 40.048359, 40.049199, 40.047245, 40.050306, 40.048559, 40.047076, 40.045468, 40.043149, 40.044531, 40.046151, 40.047888, 40.048359)))"
